id,created_at,updated_at,deleted_at,team_id,week,year,league_id,expected_wins,weekly_expected_wins,expected_losses,weekly_expected_losses,actual_wins,actual_losses,weekly_actual_win,win_luck,strength_of_schedule,weekly_win_probability,team_score,opponent_score,opponent_team_id,point_differential
1101009313805271041,2025-08-24 21:42:57.433242+00,2025-08-24 21:42:57.433242+00,,1094730559239651329,7,2020,345674,3.358,0.110,3.642,0.890,4,3,f,3.437,0.42857,0.10970,125.52,133.10,1094730560901054465,-7.58
1101009314866757633,2025-08-24 21:42:57.763027+00,2025-08-24 21:42:57.763027+00,,1094730562427092993,7,2020,345674,2.337,0.000,4.663,1.000,2,5,f,1.720,0.71429,0.00000,104.56,138.70,1094730558067343361,-34.14
1101009315929456641,2025-08-24 21:42:58.080928+00,2025-08-24 21:42:58.080928+00,,1094730561944420353,7,2020,345674,3.568,0.233,3.432,0.767,5,2,f,4.281,0.28571,0.23290,131.14,180.16,1094730561517977601,-49.02
1101009317753880577,2025-08-24 21:42:58.628481+00,2025-08-24 21:42:58.628481+00,,1094730558067343361,8,2020,345674,4.991,0.777,3.010,0.223,6,2,t,6.000,0.25000,0.77670,153.42,88.22,1094730561944420353,65.20
1101009318680035329,2025-08-24 21:42:58.925037+00,2025-08-24 21:42:58.925037+00,,1094730561517977601,8,2020,345674,2.765,0.441,5.235,0.559,3,5,t,3.000,0.62500,0.44100,123.12,87.98,1094730560272891905,35.14
1101009319636271105,2025-08-24 21:42:59.217442+00,2025-08-24 21:42:59.217442+00,,1094730560901054465,8,2020,345674,3.777,0.666,4.224,0.334,5,3,t,5.000,0.37500,0.66610,127.34,97.76,1094730562427092993,29.58
1101009320815853569,2025-08-24 21:42:59.577473+00,2025-08-24 21:42:59.577473+00,,1094730558715527169,8,2020,345674,2.993,0.336,5.007,0.664,4,4,f,4.000,0.50000,0.33600,114.62,178.44,1094730559831605249,-63.82
1101009321742499841,2025-08-24 21:42:59.859972+00,2025-08-24 21:42:59.859972+00,,1094730564354113537,8,2020,345674,5.548,0.891,2.454,0.109,4,4,t,4.000,0.50000,0.89110,158.86,125.12,1094730559239651329,33.74
1101009322781474817,2025-08-24 21:43:00.17677+00,2025-08-24 21:43:00.17677+00,,1094730560272891905,8,2020,345674,3.020,0.000,4.981,1.000,2,6,f,2.000,0.75000,0.00000,87.98,123.12,1094730561517977601,-35.14
1101009323703173121,2025-08-24 21:43:00.457301+00,2025-08-24 21:43:00.457301+00,,1094730559831605249,8,2020,345674,6.782,1.000,1.218,0.000,5,3,t,5.000,0.37500,1.00000,178.44,114.62,1094730558715527169,63.82
1101009324659539969,2025-08-24 21:43:00.746999+00,2025-08-24 21:43:00.746999+00,,1094730559239651329,8,2020,345674,3.912,0.554,4.088,0.446,4,4,f,4.000,0.50000,0.55380,125.12,158.86,1094730564354113537,-33.74
1101009325657292801,2025-08-24 21:43:01.045534+00,2025-08-24 21:43:01.045534+00,,1094730562427092993,8,2020,345674,2.548,0.211,5.452,0.789,2,6,f,2.000,0.75000,0.21140,97.76,127.34,1094730560901054465,-29.58
1101009326572634113,2025-08-24 21:43:01.333148+00,2025-08-24 21:43:01.333148+00,,1094730561944420353,8,2020,345674,3.678,0.110,4.322,0.890,5,3,f,5.000,0.37500,0.11020,88.22,153.42,1094730558067343361,-65.20
1101009327873458177,2025-08-24 21:43:01.730451+00,2025-08-24 21:43:01.730451+00,,1094730558067343361,9,2020,345674,5.430,0.439,3.571,0.561,7,2,t,6.233,0.22222,0.43910,143.86,121.00,1094730560272891905,22.86
1101009329128898561,2025-08-24 21:43:02.113169+00,2025-08-24 21:43:02.113169+00,,1094730561517977601,9,2020,345674,3.317,0.552,5.683,0.448,3,6,f,2.667,0.66667,0.55160,147.26,169.54,1094730559831605249,-22.28
1101009330197037057,2025-08-24 21:43:02.440385+00,2025-08-24 21:43:02.440385+00,,1094730560901054465,9,2020,345674,4.454,0.677,4.547,0.323,5,4,f,4.445,0.44444,0.67690,150.48,171.08,1094730564354113537,-20.60
1101009331329630209,2025-08-24 21:43:02.786754+00,2025-08-24 21:43:02.786754+00,,1094730558715527169,9,2020,345674,3.207,0.214,5.793,0.786,4,5,f,3.552,0.55556,0.21410,125.82,170.54,1094730559239651329,-44.72
1101009332408844289,2025-08-24 21:43:03.11458+00,2025-08-24 21:43:03.11458+00,,1094730564354113537,9,2020,345674,6.548,1.000,2.454,0.000,5,4,t,4.444,0.44444,1.00000,171.08,150.48,1094730560901054465,20.60
1101009333925412865,2025-08-24 21:43:03.572495+00,2025-08-24 21:43:03.572495+00,,1094730560272891905,9,2020,345674,3.127,0.107,5.874,0.893,2,7,f,1.780,0.77778,0.10680,121.00,143.86,1094730558067343361,-22.86
1101009334987980801,2025-08-24 21:43:03.90194+00,2025-08-24 21:43:03.90194+00,,1094730559831605249,9,2020,345674,7.562,0.780,1.438,0.220,6,3,t,5.326,0.33333,0.77960,169.54,147.26,1094730561517977601,22.28
1101009335973675009,2025-08-24 21:43:04.202012+00,2025-08-24 21:43:04.202012+00,,1094730559239651329,9,2020,345674,4.800,0.888,4.201,0.113,5,4,t,4.445,0.44444,0.88750,170.54,125.82,1094730558715527169,44.72
1101009336992628737,2025-08-24 21:43:04.512431+00,2025-08-24 21:43:04.512431+00,,1094730562427092993,9,2020,345674,2.876,0.328,6.124,0.672,3,6,t,2.666,0.66667,0.32770,126.80,69.04,1094730561944420353,57.76
1101009338012401665,2025-08-24 21:43:04.823414+00,2025-08-24 21:43:04.823414+00,,1094730561944420353,9,2020,345674,3.678,0.000,5.322,1.000,5,4,f,4.438,0.44444,0.00000,69.04,126.80,1094730562427092993,-57.76
1101009339412250625,2025-08-24 21:43:05.252093+00,2025-08-24 21:43:05.252093+00,,1094730558067343361,10,2020,345674,5.542,0.112,4.459,0.888,7,3,f,6.224,0.30000,0.11190,106.82,121.08,1094730559831605249,-14.26
1101009340508798977,2025-08-24 21:43:05.585777+00,2025-08-24 21:43:05.585777+00,,1094730561517977601,10,2020,345674,3.654,0.337,6.346,0.663,3,7,f,2.659,0.70000,0.33720,114.54,129.14,1094730559239651329,-14.60
1101009341584146433,2025-08-24 21:43:05.915583+00,2025-08-24 21:43:05.915583+00,,1094730560901054465,10,2020,345674,4.674,0.220,5.327,0.780,6,4,t,5.332,0.40000,0.21990,107.60,99.02,1094730561944420353,8.58
1101009342635999233,2025-08-24 21:43:06.234889+00,2025-08-24 21:43:06.234889+00,,1094730558715527169,10,2020,345674,3.765,0.558,6.235,0.442,4,6,f,3.554,0.60000,0.55840,122.12,173.20,1094730564354113537,-51.08
1101009343746244609,2025-08-24 21:43:06.574473+00,2025-08-24 21:43:06.574473+00,,1094730564354113537,10,2020,345674,7.548,1.000,2.454,0.000,6,4,t,5.336,0.40000,1.00000,173.20,122.12,1094730558715527169,51.08
1101009344930054145,2025-08-24 21:43:06.936406+00,2025-08-24 21:43:06.936406+00,,1094730560272891905,10,2020,345674,3.905,0.778,6.096,0.222,3,7,t,2.663,0.70000,0.77770,127.48,125.62,1094730562427092993,1.86
1101009346049081345,2025-08-24 21:43:07.27742+00,2025-08-24 21:43:07.27742+00,,1094730559831605249,10,2020,345674,8.006,0.444,1.994,0.556,7,3,t,6.216,0.30000,0.44370,121.08,106.82,1094730558067343361,14.26
1101009348444028929,2025-08-24 21:43:08.006539+00,2025-08-24 21:43:08.006539+00,,1094730559239651329,10,2020,345674,5.692,0.892,4.309,0.108,6,4,t,5.331,0.40000,0.89160,129.14,114.54,1094730561517977601,14.60
1101009349625839617,2025-08-24 21:43:08.369677+00,2025-08-24 21:43:08.369677+00,,1094730562427092993,10,2020,345674,3.542,0.666,6.458,0.334,3,7,f,2.666,0.70000,0.66630,125.62,127.48,1094730560272891905,-1.86
1101009350718357505,2025-08-24 21:43:08.696121+00,2025-08-24 21:43:08.696121+00,,1094730561944420353,10,2020,345674,3.678,0.000,6.322,1.000,5,5,f,4.440,0.50000,0.00000,99.02,107.60,1094730560901054465,-8.58
1101009352098775041,2025-08-24 21:43:09.117015+00,2025-08-24 21:43:09.117015+00,,1094730558067343361,11,2020,345674,6.542,1.000,4.459,0.000,8,3,t,7.106,0.27273,1.00000,167.16,152.02,1094730559239651329,15.14
1101009353196371969,2025-08-24 21:43:09.458649+00,2025-08-24 21:43:09.458649+00,,1094730561517977601,11,2020,345674,3.764,0.110,7.237,0.891,3,8,f,2.668,0.72727,0.10950,119.02,154.06,1094730564354113537,-35.04
1101009354282631169,2025-08-24 21:43:09.791428+00,2025-08-24 21:43:09.791428+00,,1094730560901054465,11,2020,345674,4.674,0.000,6.327,1.000,6,5,f,5.337,0.45455,0.00000,95.52,158.56,1094730558715527169,-63.04
1101009355336974337,2025-08-24 21:43:10.113523+00,2025-08-24 21:43:10.113523+00,,1094730558715527169,11,2020,345674,4.659,0.894,6.342,0.107,5,6,t,4.451,0.54545,0.89350,158.56,95.52,1094730560901054465,63.04
1101009356437651457,2025-08-24 21:43:10.446424+00,2025-08-24 21:43:10.446424+00,,1094730564354113537,11,2020,345674,8.214,0.666,2.788,0.334,7,4,t,6.218,0.36364,0.66560,154.06,119.02,1094730561517977601,35.04
1101009357655769089,2025-08-24 21:43:10.81155+00,2025-08-24 21:43:10.81155+00,,1094730560272891905,11,2020,345674,4.351,0.446,6.650,0.554,3,8,f,2.674,0.72727,0.44600,150.80,154.48,1094730561944420353,-3.68
1101009358715322369,2025-08-24 21:43:11.134074+00,2025-08-24 21:43:11.134074+00,,1094730559831605249,11,2020,345674,8.223,0.217,2.777,0.783,7,4,f,6.215,0.36364,0.21670,143.08,148.84,1094730562427092993,-5.76
1101009359791325185,2025-08-24 21:43:11.471448+00,2025-08-24 21:43:11.471448+00,,1094730559239651329,11,2020,345674,6.248,0.556,4.753,0.444,6,5,f,5.338,0.45455,0.55580,152.02,167.16,1094730558067343361,-15.14
1101009361264640001,2025-08-24 21:43:11.922975+00,2025-08-24 21:43:11.922975+00,,1094730562427092993,11,2020,345674,3.875,0.333,7.125,0.667,4,7,t,3.547,0.63636,0.33310,148.84,143.08,1094730559831605249,5.76
1101009362354339841,2025-08-24 21:43:12.25315+00,2025-08-24 21:43:12.25315+00,,1094730561944420353,11,2020,345674,4.454,0.776,6.546,0.224,6,5,t,5.335,0.45455,0.77630,154.48,150.80,1094730560272891905,3.68
1101009363755761665,2025-08-24 21:43:12.68385+00,2025-08-24 21:43:12.68385+00,,1094730558067343361,12,2020,345674,6.879,0.337,5.122,0.663,8,4,f,7.110,0.33333,0.33670,132.24,156.00,1094730564354113537,-23.76
1101009364848640001,2025-08-24 21:43:13.01558+00,2025-08-24 21:43:13.01558+00,,1094730561517977601,12,2020,345674,4.204,0.440,7.797,0.560,3,9,f,2.663,0.75000,0.44010,132.54,174.52,1094730558715527169,-41.98
1101009366052667393,2025-08-24 21:43:13.381587+00,2025-08-24 21:43:13.381587+00,,1094730560901054465,12,2020,345674,5.339,0.665,6.662,0.335,6,6,f,5.348,0.50000,0.66470,147.24,198.88,1094730560272891905,-51.64
1101009367136403457,2025-08-24 21:43:13.713551+00,2025-08-24 21:43:13.713551+00,,1094730558715527169,12,2020,345674,5.550,0.891,6.451,0.109,6,6,t,5.325,0.50000,0.89130,174.52,132.54,1094730561517977601,41.98
1101009368199528449,2025-08-24 21:43:14.037619+00,2025-08-24 21:43:14.037619+00,,1094730564354113537,12,2020,345674,8.988,0.774,3.014,0.226,8,4,t,7.112,0.33333,0.77430,156.00,132.24,1094730558067343361,23.76
1101009369361383425,2025-08-24 21:43:14.39171+00,2025-08-24 21:43:14.39171+00,,1094730560272891905,12,2020,345674,5.351,1.000,6.650,0.000,4,8,t,3.563,0.66667,1.00000,198.88,147.24,1094730560901054465,51.64
1101009370423132161,2025-08-24 21:43:14.715865+00,2025-08-24 21:43:14.715865+00,,1094730559831605249,12,2020,345674,8.443,0.220,3.557,0.780,8,4,t,7.102,0.33333,0.22040,125.50,85.32,1094730561944420353,40.18
1101009371543240705,2025-08-24 21:43:15.057783+00,2025-08-24 21:43:15.057783+00,,1094730559239651329,12,2020,345674,6.811,0.563,5.190,0.437,7,5,t,6.236,0.41667,0.56260,145.34,97.14,1094730562427092993,48.20
1101009372661317633,2025-08-24 21:43:15.40018+00,2025-08-24 21:43:15.40018+00,,1094730562427092993,12,2020,345674,3.985,0.110,8.015,0.890,4,8,f,3.550,0.66667,0.11020,97.14,145.34,1094730559239651329,-48.20
1101009374076043265,2025-08-24 21:43:15.830966+00,2025-08-24 21:43:15.830966+00,,1094730561944420353,12,2020,345674,4.454,0.000,7.546,1.000,6,6,f,5.342,0.50000,0.00000,85.32,125.50,1094730559831605249,-40.18
1101009375446466561,2025-08-24 21:43:16.252939+00,2025-08-24 21:43:16.252939+00,,1094730558067343361,13,2020,345674,7.661,0.782,5.340,0.218,9,4,t,8.021,0.30769,0.78220,172.30,136.64,1094730558715527169,35.66
1101009376596361217,2025-08-24 21:43:16.599702+00,2025-08-24 21:43:16.599702+00,,1094730561517977601,13,2020,345674,4.764,0.560,8.237,0.440,4,9,t,3.553,0.69231,0.56010,147.26,88.56,1094730560901054465,58.70
1101009377684389889,2025-08-24 21:43:16.933372+00,2025-08-24 21:43:16.933372+00,,1094730560901054465,13,2020,345674,5.339,0.000,7.662,1.000,6,7,f,5.329,0.53846,0.00000,88.56,147.26,1094730561517977601,-58.70
1101009378799878145,2025-08-24 21:43:17.272237+00,2025-08-24 21:43:17.272237+00,,1094730558715527169,13,2020,345674,5.993,0.443,7.008,0.557,6,7,f,5.323,0.53846,0.44260,136.64,172.30,1094730558067343361,-35.66
1101009379864117249,2025-08-24 21:43:17.597814+00,2025-08-24 21:43:17.597814+00,,1094730564354113537,13,2020,345674,9.654,0.666,3.348,0.334,8,5,f,7.097,0.38462,0.66590,148.30,179.86,1094730562427092993,-31.56
1101009381115920385,2025-08-24 21:43:17.979437+00,2025-08-24 21:43:17.979437+00,,1094730560272891905,13,2020,345674,5.459,0.108,7.542,0.892,4,9,f,3.552,0.69231,0.10820,116.46,126.44,1094730559831605249,-9.98
1101009382204964865,2025-08-24 21:43:18.312732+00,2025-08-24 21:43:18.312732+00,,1094730559831605249,13,2020,345674,8.673,0.230,4.327,0.770,9,4,t,8.004,0.30769,0.23020,126.44,116.46,1094730560272891905,9.98
1101009383296237569,2025-08-24 21:43:18.644725+00,2025-08-24 21:43:18.644725+00,,1094730559239651329,13,2020,345674,7.695,0.884,5.306,0.116,8,5,t,7.117,0.38462,0.88390,174.54,133.26,1094730561944420353,41.28
1101009384401928193,2025-08-24 21:43:18.981992+00,2025-08-24 21:43:18.981992+00,,1094730562427092993,13,2020,345674,4.985,1.000,8.015,0.000,5,8,t,4.448,0.61538,1.00000,179.86,148.30,1094730564354113537,31.56
1101009385460465665,2025-08-24 21:43:19.306198+00,2025-08-24 21:43:19.306198+00,,1094730561944420353,13,2020,345674,4.797,0.343,8.203,0.657,6,7,f,5.328,0.53846,0.34330,133.26,174.54,1094730559239651329,-41.28
1101011179830673409,2025-08-24 21:52:26.836143+00,2025-08-24 21:52:26.836143+00,,1094730558067343361,1,2019,345674,0.817,0.817,0.183,0.183,1,0,t,0.000,0.00000,0.81670,144.30,79.96,1094730559831605249,64.34
1101011180835373057,2025-08-24 21:52:27.1849+00,2025-08-24 21:52:27.1849+00,,1094730561517977601,1,2019,345674,0.000,0.000,1.000,1.000,0,1,f,0.000,1.00000,0.00000,75.46,133.62,1097646139402125313,-58.16
1101011181489750017,2025-08-24 21:52:27.385511+00,2025-08-24 21:52:27.385511+00,,1094730560901054465,1,2019,345674,0.448,0.448,0.552,0.552,0,1,f,0.000,1.00000,0.44840,124.22,124.92,1094730560272891905,-0.70
1101011182181122049,2025-08-24 21:52:27.595155+00,2025-08-24 21:52:27.595155+00,,1094730558715527169,1,2019,345674,0.913,0.913,0.088,0.088,1,0,t,0.000,0.00000,0.91250,159.04,104.90,1094730562427092993,54.14
1101011183328296961,2025-08-24 21:52:27.940128+00,2025-08-24 21:52:27.940128+00,,1094730564354113537,1,2019,345674,0.636,0.636,0.364,0.364,1,0,t,0.000,0.00000,0.63570,126.02,92.40,1094730561944420353,33.62
1101011184008953857,2025-08-24 21:52:28.156265+00,2025-08-24 21:52:28.156265+00,,1097646139402125313,1,2019,345674,0.724,0.724,0.276,0.276,1,0,t,0.000,0.00000,0.72360,133.62,75.46,1094730561517977601,58.16
1101011184755605505,2025-08-24 21:52:28.37753+00,2025-08-24 21:52:28.37753+00,,1094730560272891905,1,2019,345674,0.546,0.546,0.454,0.454,1,0,t,0.000,0.00000,0.54610,124.92,124.22,1094730560901054465,0.70
1101011185653186561,2025-08-24 21:52:28.654466+00,2025-08-24 21:52:28.654466+00,,1094730559831605249,1,2019,345674,0.090,0.090,0.910,0.910,0,1,f,0.000,1.00000,0.08980,79.96,144.30,1094730558067343361,-64.34
1101011186373951489,2025-08-24 21:52:28.874839+00,2025-08-24 21:52:28.874839+00,,1094730559239651329,1,2019,345674,0.277,0.277,0.723,0.723,0,1,f,0.000,1.00000,0.27730,100.62,165.42,1097646136082563073,-64.80
1101011187096879105,2025-08-24 21:52:29.095274+00,2025-08-24 21:52:29.095274+00,,1094730562427092993,1,2019,345674,0.366,0.366,0.635,0.635,0,1,f,0.000,1.00000,0.36550,104.90,159.04,1094730558715527169,-54.14
1101011187724976129,2025-08-24 21:52:29.289015+00,2025-08-24 21:52:29.289015+00,,1094730561944420353,1,2019,345674,0.178,0.178,0.822,0.822,0,1,f,0.000,1.00000,0.17800,92.40,126.02,1094730564354113537,-33.62
1101011188332527617,2025-08-24 21:52:29.471673+00,2025-08-24 21:52:29.471673+00,,1097646136082563073,1,2019,345674,1.000,1.000,0.000,0.000,1,0,t,0.000,0.00000,1.00000,165.42,100.62,1094730559239651329,64.80
1101011189525938177,2025-08-24 21:52:29.836928+00,2025-08-24 21:52:29.836928+00,,1094730558067343361,2,2019,345674,1.273,0.456,0.727,0.544,1,1,f,1.000,0.50000,0.45570,109.56,115.32,1094730562427092993,-5.76
1101011190408642561,2025-08-24 21:52:30.106509+00,2025-08-24 21:52:30.106509+00,,1094730561517977601,2,2019,345674,0.270,0.270,1.730,0.730,0,2,f,0.000,1.00000,0.27000,105.76,157.12,1094730564354113537,-51.36
1101011191323230209,2025-08-24 21:52:30.390363+00,2025-08-24 21:52:30.390363+00,,1094730560901054465,2,2019,345674,0.448,0.000,1.552,1.000,0,2,f,0.000,1.00000,0.00000,83.16,113.08,1097646139402125313,-29.92
1101011192499863553,2025-08-24 21:52:30.743953+00,2025-08-24 21:52:30.743953+00,,1094730558715527169,2,2019,345674,1.728,0.815,0.273,0.185,1,1,f,1.000,0.50000,0.81470,137.62,147.92,1094730559239651329,-10.30
1101011193456164865,2025-08-24 21:52:31.036825+00,2025-08-24 21:52:31.036825+00,,1094730564354113537,2,2019,345674,1.636,1.000,0.364,0.000,2,0,t,2.000,0.00000,1.00000,157.12,105.76,1094730561517977601,51.36
1101011194323927041,2025-08-24 21:52:31.297135+00,2025-08-24 21:52:31.297135+00,,1097646139402125313,2,2019,345674,1.266,0.542,0.734,0.458,2,0,t,2.000,0.00000,0.54210,113.08,83.16,1094730560901054465,29.92
1101011195241201665,2025-08-24 21:52:31.576137+00,2025-08-24 21:52:31.576137+00,,1094730560272891905,2,2019,345674,0.904,0.358,1.096,0.642,2,0,t,2.000,0.00000,0.35760,106.92,95.00,1094730561944420353,11.92
1101011196140355585,2025-08-24 21:52:31.855883+00,2025-08-24 21:52:31.855883+00,,1094730559831605249,2,2019,345674,0.180,0.090,1.821,0.911,0,2,f,0.000,1.00000,0.08950,84.42,136.14,1097646136082563073,-51.72
1101011197052190721,2025-08-24 21:52:32.134991+00,2025-08-24 21:52:32.134991+00,,1094730559239651329,2,2019,345674,1.188,0.911,0.812,0.089,1,1,t,1.000,0.50000,0.91100,147.92,137.62,1094730558715527169,10.30
1101011197903372289,2025-08-24 21:52:32.393891+00,2025-08-24 21:52:32.393891+00,,1094730562427092993,2,2019,345674,1.003,0.638,0.998,0.363,1,1,t,1.000,0.50000,0.63750,115.32,109.56,1094730558067343361,5.76
1101011198833393665,2025-08-24 21:52:32.677445+00,2025-08-24 21:52:32.677445+00,,1094730561944420353,2,2019,345674,0.357,0.179,1.643,0.821,0,2,f,0.000,1.00000,0.17930,95.00,106.92,1094730560272891905,-11.92
1101011199793102849,2025-08-24 21:52:32.970544+00,2025-08-24 21:52:32.970544+00,,1097646136082563073,2,2019,345674,1.722,0.722,0.278,0.278,2,0,t,2.000,0.00000,0.72200,136.14,84.42,1094730559831605249,51.72
1101011200906362881,2025-08-24 21:52:33.309629+00,2025-08-24 21:52:33.309629+00,,1094730558067343361,3,2019,345674,2.180,0.907,0.820,0.093,2,1,t,1.330,0.33333,0.90700,173.54,125.22,1094730559239651329,48.32
1101011201803419649,2025-08-24 21:52:33.583247+00,2025-08-24 21:52:33.583247+00,,1094730561517977601,3,2019,345674,0.718,0.448,2.282,0.552,1,2,t,0.661,0.66667,0.44820,118.74,80.40,1094730560901054465,38.34
1101011202744057857,2025-08-24 21:52:33.871229+00,2025-08-24 21:52:33.871229+00,,1094730560901054465,3,2019,345674,0.448,0.000,2.552,1.000,0,3,f,0.000,1.00000,0.00000,80.40,118.74,1094730561517977601,-38.34
1101011203671195649,2025-08-24 21:52:34.153395+00,2025-08-24 21:52:34.153395+00,,1094730558715527169,3,2019,345674,2.543,0.815,0.458,0.185,1,2,f,0.661,0.66667,0.81470,152.84,180.36,1097646136082563073,-27.52
1101011204600266753,2025-08-24 21:52:34.437284+00,2025-08-24 21:52:34.437284+00,,1094730564354113537,3,2019,345674,2.187,0.551,0.813,0.449,3,0,t,1.992,0.00000,0.55100,121.76,118.42,1094730560272891905,3.34
1101011205706973185,2025-08-24 21:52:34.77487+00,2025-08-24 21:52:34.77487+00,,1097646139402125313,3,2019,345674,1.362,0.096,1.638,0.904,2,1,f,1.338,0.33333,0.09640,91.58,117.20,1094730561944420353,-25.62
1101011206662225921,2025-08-24 21:52:35.062583+00,2025-08-24 21:52:35.062583+00,,1094730560272891905,3,2019,345674,1.269,0.365,1.731,0.635,2,1,f,1.327,0.33333,0.36510,118.42,121.76,1094730564354113537,-3.34
1101011207720861697,2025-08-24 21:52:35.389294+00,2025-08-24 21:52:35.389294+00,,1094730559831605249,3,2019,345674,0.921,0.741,2.080,0.259,1,2,t,0.668,0.66667,0.74090,133.56,102.16,1094730562427092993,31.40
1101011208774221825,2025-08-24 21:52:35.710254+00,2025-08-24 21:52:35.710254+00,,1094730559239651329,3,2019,345674,1.831,0.643,1.169,0.357,1,2,f,0.670,0.66667,0.64340,125.22,173.54,1094730558067343361,-48.32
1101011209848848385,2025-08-24 21:52:36.024676+00,2025-08-24 21:52:36.024676+00,,1094730562427092993,3,2019,345674,1.186,0.183,1.815,0.817,1,2,f,0.668,0.66667,0.18290,102.16,133.56,1094730559831605249,-31.40
1101011210859675649,2025-08-24 21:52:36.347942+00,2025-08-24 21:52:36.347942+00,,1094730561944420353,3,2019,345674,0.641,0.284,2.359,0.716,1,2,t,0.662,0.66667,0.28360,117.20,91.58,1097646139402125313,25.62
1101011211800051713,2025-08-24 21:52:36.634293+00,2025-08-24 21:52:36.634293+00,,1097646136082563073,3,2019,345674,2.722,1.000,0.278,0.000,3,0,t,1.998,0.00000,1.00000,180.36,152.84,1094730558715527169,27.52
1101011212891029505,2025-08-24 21:52:36.967319+00,2025-08-24 21:52:36.967319+00,,1094730558067343361,4,2019,345674,2.180,0.000,1.820,1.000,2,2,f,2.000,0.50000,0.00000,62.42,140.10,1094730558715527169,-77.68
1101011213781630977,2025-08-24 21:52:37.240241+00,2025-08-24 21:52:37.240241+00,,1094730561517977601,4,2019,345674,0.986,0.268,3.014,0.732,1,3,f,1.000,0.75000,0.26830,92.28,92.78,1094730561944420353,-0.50
1101011214660730881,2025-08-24 21:52:37.507798+00,2025-08-24 21:52:37.507798+00,,1094730560901054465,4,2019,345674,1.448,1.000,2.552,0.000,1,3,t,1.000,0.75000,1.00000,160.58,130.40,1094730564354113537,30.18
1101011215605891073,2025-08-24 21:52:37.795004+00,2025-08-24 21:52:37.795004+00,,1094730558715527169,4,2019,345674,3.267,0.724,0.734,0.276,2,2,t,2.000,0.50000,0.72370,140.10,62.42,1094730558067343361,77.68
1101011216558227457,2025-08-24 21:52:38.077931+00,2025-08-24 21:52:38.077931+00,,1094730564354113537,4,2019,345674,2.730,0.543,1.270,0.457,3,1,f,3.000,0.25000,0.54260,130.40,160.58,1094730560901054465,-30.18
1101011217473273857,2025-08-24 21:52:38.365431+00,2025-08-24 21:52:38.365431+00,,1097646139402125313,4,2019,345674,1.450,0.088,2.550,0.912,2,2,f,2.000,0.50000,0.08770,70.80,98.50,1094730560272891905,-27.70
1101011218532302849,2025-08-24 21:52:38.681613+00,2025-08-24 21:52:38.681613+00,,1094730560272891905,4,2019,345674,1.719,0.450,2.281,0.550,3,1,t,3.000,0.25000,0.45020,98.50,70.80,1097646139402125313,27.70
1101011219457212417,2025-08-24 21:52:38.972138+00,2025-08-24 21:52:38.972138+00,,1094730559831605249,4,2019,345674,1.096,0.175,2.905,0.825,1,3,f,1.000,0.75000,0.17540,81.58,144.38,1094730559239651329,-62.80
1101011220394999809,2025-08-24 21:52:39.248027+00,2025-08-24 21:52:39.248027+00,,1094730559239651329,4,2019,345674,2.740,0.909,1.260,0.091,2,2,t,2.000,0.50000,0.90910,144.38,81.58,1094730559831605249,62.80
1101011221351038977,2025-08-24 21:52:39.548947+00,2025-08-24 21:52:39.548947+00,,1094730562427092993,4,2019,345674,1.821,0.635,2.180,0.365,1,3,f,1.000,0.75000,0.63540,139.62,141.10,1097646136082563073,-1.48
1101011222254354433,2025-08-24 21:52:39.822423+00,2025-08-24 21:52:39.822423+00,,1094730561944420353,4,2019,345674,1.004,0.363,2.996,0.637,2,2,t,2.000,0.50000,0.36340,92.78,92.28,1094730561517977601,0.50
1101011223118708737,2025-08-24 21:52:40.085878+00,2025-08-24 21:52:40.085878+00,,1097646136082563073,4,2019,345674,3.531,0.809,0.469,0.191,4,0,t,4.000,0.00000,0.80940,141.10,139.62,1094730562427092993,1.48
1101011224290230273,2025-08-24 21:52:40.445958+00,2025-08-24 21:52:40.445958+00,,1094730558067343361,5,2019,345674,2.446,0.266,2.554,0.734,2,3,f,1.610,0.60000,0.26610,95.34,157.18,1097646136082563073,-61.84
1101011225234472961,2025-08-24 21:52:40.733862+00,2025-08-24 21:52:40.733862+00,,1094730561517977601,5,2019,345674,1.895,0.909,3.105,0.091,2,3,t,1.598,0.60000,0.90940,184.82,152.24,1094730560272891905,32.58
1101011226234519553,2025-08-24 21:52:41.039044+00,2025-08-24 21:52:41.039044+00,,1094730560901054465,5,2019,345674,1.805,0.357,3.195,0.643,2,3,t,1.596,0.60000,0.35700,119.22,54.30,1094730561944420353,64.92
1101011227237253121,2025-08-24 21:52:41.338425+00,2025-08-24 21:52:41.338425+00,,1094730558715527169,5,2019,345674,4.267,1.000,0.734,0.000,3,2,t,2.405,0.40000,1.00000,190.32,92.98,1094730559831605249,97.34
1101011228180807681,2025-08-24 21:52:41.633254+00,2025-08-24 21:52:41.633254+00,,1094730564354113537,5,2019,345674,3.198,0.468,1.802,0.532,4,1,t,3.197,0.20000,0.46830,127.14,83.34,1097646139402125313,43.80
1101011229141663745,2025-08-24 21:52:41.926273+00,2025-08-24 21:52:41.926273+00,,1097646139402125313,5,2019,345674,1.544,0.094,3.456,0.906,2,3,f,1.605,0.60000,0.09400,83.34,127.14,1094730564354113537,-43.80
1101011230117396481,2025-08-24 21:52:42.223252+00,2025-08-24 21:52:42.223252+00,,1094730560272891905,5,2019,345674,2.348,0.629,2.652,0.371,3,2,f,2.399,0.40000,0.62930,152.24,184.82,1094730561517977601,-32.58
